kp_hash,videoId,title,lengthSeconds,channelId,author,keywords,publish_date,thumbnail,official
7d96e689afb03f93d5788b53472aa5c3,s1kmwsYM6zM,瑪格麗特咖哩拌飯的酷伴奏 歡迎翻唱使用,22,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-10-16,https://i.ytimg.com/vi/s1kmwsYM6zM/mqdefault.jpg,FALSE
8592dcd7e474ea24efb749b524c2b5b5,A7N-qkPvYzk,瑪格麗特溫特斯----第一張單曲(偽)【咖哩拌飯】kiru arrange ver.,23,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-10-13,https://i.ytimg.com/vi/A7N-qkPvYzk/mqdefault.jpg,FALSE
e75d078a3902504b452ecfb425ab531c,zlTlUKxdUvE,【瑪格麗特溫特斯精華】到底誰台詞回會投咖哩拌飯阿 這B-BOX有咖哩味主辦單位要不要管一下啊,112,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-10-13,https://i.ytimg.com/vi/zlTlUKxdUvE/mqdefault.jpg,FALSE
146ed973ef1222526ff457b04b93676b,0zy9xmZf2GA,【瑪格麗特溫特斯精華】瑪麗想收下我們的第一次,42,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-10-04,https://i.ytimg.com/vi/0zy9xmZf2GA/mqdefault.jpg,FALSE
70ba51203e8360a7086dfae3e6f3f0b8,bZ-TueosNJY,【瑪格麗特溫特斯精華】果果也來祝我生日快樂了 喵,64,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-10-02,https://i.ytimg.com/vi/bZ-TueosNJY/mqdefault.jpg,FALSE
fb03b6b5627284ec9fe99a5e0521a298,97vt208WdK8,【瑪格麗特溫特斯精華】瑪有情狼無意 瑪麗:那你要跟我結婚嗎 蘭蘭:?,40,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-28,https://i.ytimg.com/vi/97vt208WdK8/mqdefault.jpg,FALSE
fbf03fbfc97f33a7240a03de4632f551,nRrd3w0rsl0,【瑪格麗特溫特斯廢片】出 租 瑪 麗,8,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-26,https://i.ytimg.com/vi/nRrd3w0rsl0/mqdefault.jpg,FALSE
28a975ff705c22c5519ff898301e841d,KgBjGK7QjaE,【瑪格麗特溫特斯精華】普通的介紹也能講得像工商 把工商當呼吸在做的工商巨狐,128,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-25,https://i.ytimg.com/vi/KgBjGK7QjaE/mqdefault.jpg,FALSE
8ee1d6f49fb510552e749fe3d59964ea,6Byn914lKGI,【瑪格麗特溫特斯精華】神稻櫻火(偽)珍貴聲音流出,96,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-24,https://i.ytimg.com/vi/6Byn914lKGI/mqdefault.jpg,FALSE
442b2e1ad2adbf6738a8868e62ad5e49,IXy5uzIRFYQ,【瑪格麗特溫特斯精華】生日會的最後 蘭蘭打算和瑪麗單獨說的話...?,91,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-22,https://i.ytimg.com/vi/IXy5uzIRFYQ/mqdefault.jpg,FALSE
cafb6f38766dec506e05fec646a0e6d4,iCeg1xOhczs,【瑪格麗特溫特斯精華】瑪麗竟是為了這個目標而成為VTuber的 內含大量洋蔥請小心觀看(本片用以謹祝瑪麗生日快樂),320,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-22,https://i.ytimg.com/vi/iCeg1xOhczs/mqdefault.jpg?v=614af594,FALSE
361fc63eec1cbe8570949636f713e2ce,QQTaFJxYnQc,【瑪格麗特溫特斯廢片】北極狐怎麼叫,21,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-21,https://i.ytimg.com/vi/QQTaFJxYnQc/mqdefault.jpg,FALSE
5e97fd30f50a3f3ac53fe5aa357215a6,qLsxnQDWl4Y,【瑪格麗特溫特斯精華】瑪麗和小綿羊分享比魔法更好用的東西,61,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-20,https://i.ytimg.com/vi/qLsxnQDWl4Y/mqdefault.jpg,FALSE
b314cf2a4a52b74d1a487db09867526e,YdCsrJIS_X8,【瑪格麗特溫特斯精華】小綿羊的瑪麗戒斷症都很嚴重 用倒吊魔法幫忙大家治療,149,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-18,https://i.ytimg.com/vi/YdCsrJIS_X8/mqdefault.jpg,FALSE
693e37c462ff32778386a65d2f8662c3,VGL8oR6kYkA,【瑪格麗特溫特斯精華】瑪麗被蘭蘭弄到整晚沒睡,150,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-16,https://i.ytimg.com/vi/VGL8oR6kYkA/mqdefault.jpg,FALSE
513104536a29e51d9843951358423f16,vkYqqMBPp2E,【瑪格麗特溫特斯鬧鐘】瑪麗的晚餐鬧鐘,42,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-15,https://i.ytimg.com/vi/vkYqqMBPp2E/mqdefault.jpg,FALSE
1c5ac3d52627b63789e4ab0c7bf355fc,3ncBXIHfUso,【瑪格麗特溫特斯鬧鐘】瑪麗的午茶鬧鐘,24,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-15,https://i.ytimg.com/vi/3ncBXIHfUso/mqdefault.jpg,FALSE
534d65ae06e3fa40ec8cbcac162dc082,eehQi3pmCFQ,【瑪格麗特溫特斯鬧鐘】瑪麗的午安鬧鐘,30,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-14,https://i.ytimg.com/vi/eehQi3pmCFQ/mqdefault.jpg,FALSE
de5c400556618e0de29a077b4e2a0305,ZjSRBMUopx0,【瑪格麗特溫特斯鬧鐘】瑪麗的早安鬧鐘,14,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-14,https://i.ytimg.com/vi/ZjSRBMUopx0/mqdefault.jpg,FALSE
ce60edf22ed8e09878cfaadd825edc08,iZJ5Ynz8zUc,【瑪格麗特溫特董精華】瑪麗用自己的名字開了個小玩笑 謝謝今天不用開冷氣了,85,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-11,https://i.ytimg.com/vi/iZJ5Ynz8zUc/mqdefault.jpg,FALSE
ba4a12eb2c7718b12000e33396d1c848,iwJrDN8zCf4,【瑪格麗特溫特斯精華】瑪麗的大型暈船現場 介紹自己的擇偶標準,285,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-10,https://i.ytimg.com/vi/iwJrDN8zCf4/mqdefault.jpg,FALSE
