kp_hash,videoId,title,lengthSeconds,channelId,author,keywords,publish_date,thumbnail,official
704a5a7716a6187361c1ec2e3d8aa820,https://youtu.be/0E08TmiOjTQ,【李李鈴蘭精華】神稻櫻火面具的各種奇特的佩戴方式,80,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-10-25,https://i.ytimg.com/vi/0E08TmiOjTQ/mqdefault.jpg,FALSE
068594ca3514d3a55ab3d78b58470a67,https://youtu.be/BEWV7vA2bBQ,【神稻櫻火精華】尤達寶寶正名運動，我覺得真的有87%像啊(X,43,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-10-24,https://i.ytimg.com/vi/BEWV7vA2bBQ/mqdefault.jpg,FALSE
1af379399e3d4da40ddc04e9b53aa682,https://youtu.be/soCx8Ssh21o,【Vtuber歌回】張清芳 / 無人熟識【神稻櫻火】,274,UCl3udLcZg3GcrAg5SIlhlKg,紅蘿蔔 Carrot,"台V烤肉MAN, 台V, 台灣Vtuber, 台灣vtuber, 烤肉, 精華, 台v, 虛擬實況主, 虛擬直播主, vtuber, 中文字幕, 台V精華, 中文精華, 烤肉man, 實況精華, 台v精華, 烤肉精華, Vtuber精華, Vtuber烤肉, 神稻櫻火, 神稻櫻火 V, 神稻櫻火 烤肉, 神稻櫻火 精華, 櫻火 烤肉, 火火 烤肉, 神稻櫻火 台v, 神稻櫻火 初配信, 初配信, 紅蘿蔔, Vtuber歌回, 中文歌詞, 神稻櫻火歌回, KAMIINA HARUHI",2021-10-24,https://i.ytimg.com/vi/soCx8Ssh21o/mqdefault.jpg,FALSE
ad5b257f40c757d7a8e2e547623421e5,https://youtu.be/SgFwY1eG2CM,呱呱們關心火火一個人出遊的安全[神稻櫻火 精華],175,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2022-01-09,https://i.ytimg.com/vi/SgFwY1eG2CM/mqdefault.jpg,FALSE
80e03875c4b6b2434439b3b1e6f7e5b2,https://youtu.be/LmSX95Q3B2U,火火真的很努力[U白精華.神稻櫻火],179,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2021-12-19,https://i.ytimg.com/vi/LmSX95Q3B2U/mqdefault.jpg,FALSE
34f52a26b68704907eb10912abbe5019,https://youtu.be/5thjWs6e4Cg,火火你要吸管幹嘛!!?要不先冷靜些~[神稻櫻火精華],192,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2021-12-05,https://i.ytimg.com/vi/5thjWs6e4Cg/mqdefault.jpg,FALSE
79a1b1a5ed729eaa2dc8cbcd5858d0dd,https://youtu.be/Dgyxh57aaMM,火火內心的一個小故事[神稻櫻火精華],572,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2021-11-26,https://i.ytimg.com/vi/Dgyxh57aaMM/mqdefault.jpg,FALSE
7661d6cf48adeb99d0efaea369c4795d,https://youtu.be/q-x-HoaYl4Q,喜歡需要理由嗎?  [神稻櫻火精華],340,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2021-11-23,https://i.ytimg.com/vi/q-x-HoaYl4Q/mqdefault.jpg,FALSE
4d983024d084a5b9b55faafd8dd31949,https://youtu.be/OQTyM0wPd1k,恭喜火火開會員簡單介紹一下   [V tuber 神稻櫻火],135,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2021-11-08,https://i.ytimg.com/vi/OQTyM0wPd1k/mqdefault.jpg,FALSE
339b6b28d25af6d15dd68be0e0c012f3,https://youtu.be/iIrJ3nI6Wfw,半夜突襲開台被爸爸賣掉的火火 [V tuber 神稻櫻火],118,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2021-11-07,https://i.ytimg.com/vi/iIrJ3nI6Wfw/mqdefault.jpg,FALSE
3131cccdc8131045afe169b1b8d9204a,https://youtu.be/AnloEtROsYY,【雲際線 畢業】李李鈴蘭、瑪格麗特、神稻櫻火 | 畢業宣布 | 歌曲合輯 【重大告知】,532,UC4TPPamIH-KlihdP9c3FlNA,嗡嗡,"#Minecraft, #夢想之都, #嗡嗡",2022-06-09,https://i.ytimg.com/vi/AnloEtROsYY/mqdefault.jpg,FALSE
a78a000b759cd164e04aa92a991736b4,https://youtu.be/qbyPkgU3qbE,【悠白精華】雲際線企劃 - 精明幹練優雅的OL...? With 神稻櫻火、李李鈴蘭、瑪格麗特‧溫特斯、周默 2022/05/29,1570,UCX3JkFyGq5Vtn8AnOVrXXSQ,名字隨時改Idle,字幕,2022-06-01,https://i.ytimg.com/vi/qbyPkgU3qbE/mqdefault.jpg,FALSE
599daf679fdd44652ac8735f4e78ec96,https://youtu.be/m_lbmeLpXAQ,【悠白精華】走格子挑戰 - 瑪格的蔬果嘉年華 With 李李鈴蘭、瑪格麗特、神稻櫻火,2074,UCX3JkFyGq5Vtn8AnOVrXXSQ,名字隨時改Idle,字幕,2022-01-28,https://i.ytimg.com/vi/m_lbmeLpXAQ/mqdefault.jpg,FALSE
49884ad564fdce921792beec29158e8d,https://youtu.be/JVwJd0FWBdo,【悠白精華】主辦單位 畫面很亂! With 李李鈴蘭、瑪格麗特、神稻櫻火 2022/01/10,985,UCX3JkFyGq5Vtn8AnOVrXXSQ,名字隨時改Idle,字幕,2022-01-12,https://i.ytimg.com/vi/JVwJd0FWBdo/mqdefault.jpg,FALSE
37ca9f987b63befaff376d3e0465253a,https://youtu.be/El6eSLRDFuo,【悠白精華】悠白探監日 - 沒有一個人相信是無辜的 With 星見遙、 鼠屋栗太、神稻櫻火、瑪格麗特、李李鈴蘭、蘆棠布奈、杏仁ミル  2021/09/30,1634,UCX3JkFyGq5Vtn8AnOVrXXSQ,名字隨時改Idle,字幕,2021-10-01,https://i.ytimg.com/vi/El6eSLRDFuo/mqdefault.jpg,FALSE
